state,Count,scramble,competition_id,round_type_id,group_id,is_extra,scramble_num
1237465822121010,10,R' U F' U2 R U' R U' R2 U2 F',ZhenjiangOpen2017,1,A,1,1
1237465822121010,10,U2 R F' R2 U' F' U' F2 U' R U,SpeedySouthPerth2020,1,D,0,5
1237465822121010,10,R U2 R' F' U R F U' F U' R,UtahSnowballBash2022,f,A,0,2
1237465822121010,10,U R' F R2 F' U2 R2 U' R2 F' U2,SouthAustralianOpen2023,1,B,1,1
1237465822121010,10,R F' R' F U F R U2 R' F U',BergenFall2023,2,B,1,2
1237465822121010,10,R F' R' F U F R U2 R' F U',CartagenaOpenII2025,f,A,1,1
1237465822121010,10,U F U' F U' R U' R' U2 R U,VERKVIII2025,2,B,1,1
1236745821222120,10,R F' R' U' R2 F' U' R2 U2 R' U,CubeleloWinterOpen2016,f,A,0,1
1236745821222120,10,U2 R' F' U' R F' U2 F R U2 R',HolyToledoSummer2018,d,A,1,2
1236745821222120,10,U2 R' U' F U' F U2 R U2 R F',FriscoLibertyCubing2020,1,C,0,5
1236745821222120,10,R' U2 F U' R2 U' R2 F2 R U' R2,SouthernScrambleDunedin2021,f,A,0,4
1236745821222120,10,R' U2 F U' R2 U' R2 F2 R U' R2,MelbourneSummer2022,1,E,0,2
1236745821222120,10,R' U R' F' R2 U' R2 F2 U' F R,CubingRisingStarsOlesno2022,f,A,1,2
1236745821222120,10,R' F R U' R2 U F' U' R U' R',BayonneAtoutcubesOpen2023,1,B,1,2
1236745821222120,10,U2 F' R' U' R F' R2 F R U2 R',RioNuevoWelcome2023,1,A,1,2
1236745821222120,10,U2 F U R U2 R F U2 F R U,GuelaguetzaOaxaca2024,f,A,1,1
1236745821222120,10,U R2 U' R2 U' R2 F U2 F U2 R,TemeculaValleySpring2026,1,C,0,3
1236574810110000,10,U' R U' R2 U2 F2 R U' R' F U,FIGHTPeru2017,f,A,1,1
1236574810110000,10,U' F U2 F' U' R2 U2 R2 U' F' R2,CubingKeralaAleppeyOpen2018,1,B,0,1
1236574810110000,10,U' R' F U' F R' U' F U' F2 R,SouthAmericanChampionship2018,1,A,0,3
1236574810110000,10,U' R' U2 F U' R2 F' R2 F' U R,AnnuntiaOpen2019,f,A,1,2
1236574810110000,10,U' R' F2 U2 R U' R' U' F2 U' R,ArnoldClassicNorthAmerica2019,1,D,0,2
1236574810110000,10,R F' R' U' R U2 R2 U2 F U R',TartuOpen2021,1,C,0,4
1236574810110000,10,U' R' U2 F U' R2 F' R2 F' U R,LaSillaIII2022,1,A,0,3
1236574810110000,10,U R U' F R U' R U2 F' R' U',BoholSpeedcubingOpen2023,f,A,1,1
1236574810110000,10,R U' R2 U F R' F R2 U2 F U',WelcomeBackHongKong2024,1,H,1,1
1236574810110000,10,R' F U' F U2 F' R2 U' R2 U F',Pulmapelipaivat2024,f,A,1,1
1236475810211100,10,U R' U2 F R U2 R' U F U' R,VeikkolaOpen2017,2,C,0,3
1236475810211100,10,U R' U F U2 R2 F' U' R' F U',SESCCamaqua2019,d,B,1,2
1236475810211100,10,U F2 U' R U' R' U R U' R2 U',MusicCitySpeedsolving2019,1,B,0,4
1236475810211100,10,R' F' U F' U2 F U2 F R2 U2 R',GdanskOpen2022,2,A,0,3
1236475810211100,10,R U' R U' R' U R' U2 F2 R U',EkekoCubing2023,1,A,0,3
1236475810211100,10,U' R' U F' R2 F U2 F R2 U2 R',TallySpring2023,1,D,0,4
1236475810211100,10,U R' U F' R U' F U2 F R U2,UFBAII2023,f,A,0,4
1236475810211100,10,U R' U F U2 R2 F' U' R' F U',PaternoBackToSicily2024,d,A,0,1
1236475810211100,10,R U' F' R2 U' R U' F U' F U2,SanDiegoNewcomers2024,1,C,0,2
1236475810211100,10,R' F' R U' R F' U2 R' U R U2,WestFriesOpen2026,f,B,0,4
1234756812200220,10,R' F R2 U2 R' F' R U2 R U' R',DementeQueretaroOpen2014,1,B,0,2
1234756812200220,10,R U R' F U R U' R' F R2 U',ShaastraCubeOpen2017,d,E,1,1
1234756812200220,10,U' R' U R' F' U' R U' R U2 F',CFLSantaClausCubeRace2017,d,C,1,1
1234756812200220,10,U' R' U R' F' U' R U' R U2 F',FoothillsFinalFight2019,c,F,0,1
1234756812200220,10,U' R U' R U' R2 U2 F R U2 R',UBCOpen2020,d,A,0,2
1234756812200220,10,R' U' F2 U R2 U' R' U2 R' F R,SiedlceOpen2024,2,A,0,3
1234756812200220,10,U' R' F' U R2 F U' F U2 F U2,HappySuseong2025,f,A,1,2
1234756812200220,10,U2 R' F R2 F' U' F' U' R2 F R',TurkishNationals2025,2,A,0,1
1234756812200220,10,U' R' F U2 F' U' R' U2 F R U2,CubingExpressBuenavista2025,2,B,0,3
1234756812200220,10,R F' R' U R F U2 F U2 F R2,BlagoevgradOpen2026,d,C,0,1
1234675822221120,10,U2 R' F' R' F U' R U R' U R',ChangshaXiangmo2017,d,A,0,5
1234675822221120,10,U R' F' U R2 F' U' R2 F U' R2,BacauCubingFall2019,f,A,1,2
1234675822221120,10,U R' F' U R2 F' U' R2 F U' R2,MontenegroNationals2019,1,A,0,5
1234675822221120,10,U R U' R F' R F' R2 F U' F,ByeolLaeOpen2020,f,D,1,1
1234675822221120,10,R U' R' F' R U' R' U2 R F' U,FranconiaWinter2020,1,B,0,2
1234675822221120,10,U R U' R F' R F' R2 F U' F,RockyTop2023,f,A,1,1
1234675822221120,10,U R' U' F R2 U' R' U2 F R' U2,MoCoCubingWinter2024,1,E,0,3
1234675822221120,10,R2 U2 R' U R' F R F' R2 F' R',RubiksDutchNationals2025,1,A,0,1
1234675822221120,10,U R' F' U R2 F' U' R2 F U' R2,FingertricksinFredonia2025,f,A,1,1
1234675822221120,10,R2 U2 R' U R' F R F' R2 F' R',CubeOninRichardson2025,1,E,0,3
1234657812221010,10,U R' U2 R F R U' R U' F2 R,IndianNationals2016,f,B,0,5
1234657812221010,10,U R' U2 R F R U' R U' F2 R,UralOpen2016,f,A,0,2
1234657812221010,10,U R2 U' F' R' U2 F U' R U R',SpeedDaysKrasnik2018,d,C,1,2
1234657812221010,10,U' R' U' F U' F U' R' F U F,SwedishChampionship2019,1,D,0,4
1234657812221010,10,R F' U R' U2 F U R U2 R' U,ChelnySummer2019,1,A,0,1
1234657812221010,10,U R2 U' F' R' U2 F U' R U R',IbarraOpen2022,1,A,1,2
1234657812221010,10,U R' U2 R F R U' R U' F2 R,SacCubingXIV2023,1,B,0,2
1234657812221010,10,U' R U R' F U' F U R' F' U',JaguarOpenv22023,2,B,0,3
1234657812221010,10,U2 R' U' F' R U R2 F' R U' R',SilesianCubingMyslowice2025,2,B,0,4
1234657812221010,10,F' U' R U2 R' U2 F U2 R2 F' U',CincinnatiCubeChallenge2025,2,B,0,4
1234576810110210,10,U2 R' U' F R2 U' F' R2 U R2 U',CubeCampinKanazawa2016,f,A,0,4
1234576810110210,10,U2 R' U' F R2 U' F' R2 U R2 U',GLSCupIV2017,d,B,1,1
1234576810110210,10,R' U' R' U' F R2 U' F' R2 U R,CrazyCubesChristmas2017,f,A,0,5
1234576810110210,10,R U2 R' F R2 F' R2 U2 R U R',NewHopeOpenSpring2018,1,E,1,2
1234576810110210,10,U2 F R U' R' U2 F U2 R2 U' F',RidgeCubing2019,1,A,0,3
1234576810110210,10,R U2 R' U R F R F U' R2 U',RancaguaOpen2019,f,A,1,1
1234576810110210,10,R' F R U2 R' U' F' R U2 F U',Cosmocentro2022,f,A,1,1
1234576810110210,10,U' R' F R U R' U2 F' R2 U R,PaysdeBrayOpen2023,f,A,0,3
1234576810110210,10,R U2 R' U' R' U' F2 U2 R2 F' R',MindSportsOlympiadCubing2023,1,C,0,3
1234576810110210,10,R' F R U2 R' U' F' R U2 F U',MegaloversBogota2025,d,B,0,1
