competition_id,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_movecount,optimal_solution
ShonanAM2024,c,C,1,2,U R U' R' U' R' U' R U' R U',4, U R' U2 R
MurgiJovenOpen2024,1,B,0,5,U2 R' F U' R2 U2 R2 U2 R2 U' R',4, R F' R U2
BasauriOpen2024,f,A,1,1,R' U2 R U' R U' R' U' R U2 R2,4, U' R U' R
BrazosCubingFall2024,2,A,1,2,F R U' R U' R' U' R' U' R U,4, R U2 R' F'
CubomaniaMonteria2024,d,A,1,1,U2 R' U R U2 R U' R' U' R' U2,4, R' U R2 U2
ChimehuinalCubo2024,f,A,1,1,R' F U R U' R' F U' F R U',4, R' U F2 R
AnibalaoCubo2024,1,B,0,3,R' F' U' R U R U2 R' U' R' U',4, R2 U2 F R
ItalianOpen2024,1,B,0,3,U' F' R2 U' R' U' R' U2 F R2 U2,4, U' F2 R F'
TarnovoEndOfSummer2024,d,C,1,1,U' R' F' U' F R2 U' R2 U2 R2 U2,4, F R' F' R'
IITeresinaBrightCube2024,c,A,0,2,U R U2 R' U' R' U F2 R2 U2 R',4, R' F2 U' R
GiocAostaCubeOpen2024,1,C,1,2,R' U2 R U2 R' U2 F' U2 F R U2,4, U F R F'
SriLankanNationals2024,e,D,0,4,U' R' U' R' U2 F' R U' R' U' F,4, F' R' U F'
GulfofFinland2024,1,A,0,3,R F' U2 F' R' U' R' F R U R,4, F U F R'
RobinsonChonburiCubing2024,1,B,0,1,U' R' F' R U2 R U' R' U' R' F',4, F2 R2 U R'
LuoyangSpring2024,d,E,1,1,U2 R' F2 U F R U' R' U' R U,4, U F U2 F'
BeginnerCubingDelmenhorst2024,2,B,1,2,U2 R' U' R2 F' R' U R' U2 R2 U',4, U' R2 F U'
IceCubingSzczecinek2024,1,C,0,4,R' U F U2 R U' R' U' F U' F,4, F2 U R U2
EretumI2024,2,A,0,3,U' R U' R' F R U R U' R2 F,4, F2 U' R U2
InMemoriamJoseNoles2024,1,E,0,2,R U' R' U' R' U2 R U R F' U',4, U F U R
Pasde3x3aGatineau2024,2,B,1,2,U R' U' F R U F R U' R U2,4, U2 R' F' U2
ComeBacktoLandvetter2024,2,A,0,1,R' U2 F' R2 U2 R' U' R' U2 F R,4, R' F2 R' F
UNSASCPrimaveraII2023,f,A,0,1,U' R F' U2 R' U2 F' R' U R' F,4, F U' F2 R'
TCGSpaceIISantaAnita2023,1,F,0,1,R F U' F U2 R U2 R' U' R U2,4, U F2 R' U2
WarsawCubeMasters2023,d,C,0,2,U' R' F' R2 U' R' U' F R U R,4, R F R F
UMAOpen2023,1,C,0,1,U R U2 R' U' R' U F2 R2 U2 R',4, R' F2 U' R
SCZSpeedcubingParty2023,f,A,0,2,R U' R' U2 R' U2 F' U2 F R2 U2,4, F R F' U'
MinyonsdeTerrassaOpen2023,f,C,1,1,U2 R' U' F R U' R' F2 U' F U',4, F U2 R U'
VCubeSpielB2023,1,C,0,3,U R U' R2 F' U' F R U' R U2,4, F R F' U2
SpeedCubingFestPachuca2023,2,A,1,2,U R2 F R U' R U' F' R2 U' R,4, R2 F R' F
ViseSaturdayOpen2023,1,B,0,1,U2 R' F R U2 F R U' R U2 R',4, R F U2 R2
GlacierNationalParkOpen2023,1,A,0,3,R' F U R U R U2 R' U' R' U2,4, U R2 F' R
RheinlandPfalzOpen2023,1,A,1,1,R U' R U' R' U' R' F' R2 U' F',4, F2 U' F' R2
Cube4funDWDebica2023,1,B,0,5,R U2 F' R2 U' F U2 R U R U2,4, U' R' F R2
BucharestFunkyCubes2023,f,A,0,2,R' U2 F U2 R U' R' F U R U,4, F2 R U2 R2
SpokaneSummer2023,1,A,0,1,U' R' F R U R' U' F' R U R',4, R2 F' U' F
GeorgiaSummerOpen2023,1,A,0,5,R' F U' F' U R2 U' R' U' R' U2,4, F R U R2
CubingUSANationals2023,2,E,0,4,U2 R U' F' R' U' R' F R U R',4, R2 F R' U2
VietnamChampionship2023,1,D,1,1,R U' F' R' U2 R U' F' R' U' R,4, F U' F U
CubingReturnsMunichA2023,1,C,0,3,R' U' R U' R' U' R U' R U R,4, U' R2 U' R
WestchesterWeeknights32023,1,B,0,4,R' U' R2 F' U2 R2 U' F R U R,4, F R F R'
BoraBoraBarraOpen2023,1,A,0,5,R F U' R U R U2 R' U' R' U',4, R2 U2 F' R'
LouisianaMegaTwoDay2023,1,C,1,1,U' R2 F' R2 F R U' R' U' R U',4, U' F R F2
Cubehenge2023,1,C,0,1,R U2 R' U R U' F' U2 R' U' R,4, F R' U2 R'
WestVisayasChampionship2023,d,C,1,1,U2 R' F R U2 F R U' R U2 R',4, R F U2 R2
SerenissimaWarmUp2023,f,B,0,1,U' R U' F' U' R' U2 R U' R' U',4, R' U2 F' R2
GiveBackRPV2023,2,A,0,4,U' R U' F' U' R' U' F R U' R,4, R' U2 F U
SpeedcubingatSeaworks2023,2,A,0,4,U2 R' F R U R' F R' U' F U',4, U F2 U R2
GLSII2023,1,A,0,2,F' U2 R U R' U2 R U' R' U' R,4, U2 R' U' F
WichitaArtMuseumWinter2023,d,B,1,1,U R U R U2 R' U' R' U2 F U2,4, U2 F' U R2
YerevanOpen2023,f,A,1,2,R' F U2 R U R' U' F' U' F R,4, F2 R' F2 U'
BretzelOpen2023,f,A,0,3,F R U R' U' F U' R U R' U',4, U F' U F2
KensingtonSummerSunday2023,2,A,0,5,R' F' U2 F U2 R U2 R' U' R U',4, F' U F R'
PerthSummer2023,1,C,0,3,R U' F' R' U R' F R U R' F,4, F R2 F R'
DunkirkWinter2023,1,A,0,2,R U2 R2 U' R2 U R' F' R U' R,4, F U R2 F2
IndonesianChampionship2022,1,D,1,1,R' F' R' U' R U R' U F R U,4, F2 R' F' U'
NorthsideSpringSaturday2022,f,A,0,1,U' R U' R' U' R' U' F R U R,4, F U' F' U2
GettothePoint2022,1,E,0,2,R' F U' F R U' R' F2 R' F U',4, F' U' F2 U2
EcuadorNationals2022,1,E,1,1,R' U F R U R U' R2 F U2 R,4, U2 F2 U' R2
ABHC2022,f,B,1,2,R' U' F U2 R U R' F' U' R U2,4, U2 F U' F'
RealCube2022,1,B,1,2,U R' F' U' R U R U' F' U' R',4, R2 U R' F
DontDNFDublin2022,d,C,0,1,R U' R' U F U2 R U R' U' F,4, U F2 U2 F'
DontDNFDublin2022,d,A,1,1,R U' F' U' R' U' R' U F R U',4, U2 F R' F
Cube4funZawiercie2022,1,A,0,2,U F R U R U' R2 F U2 R U,4, U F2 U' R
RockinghamRapid2022,f,A,0,3,U2 R' U R U R U' R' U' R' F2,4, F2 U' R2 U2
SaintJohnsSpring2022,1,C,0,2,R' U2 F' R U' R' U' F U F R,4, U F2 R F2
OneLookinginCavarzere2022,1,C,1,2,U R' U' R2 F' R2 U' R U R U',4, U2 R U F
NoidaCubeOpen2022,1,A,0,5,R' U' R U R U2 R' U' R' U' F,4, F' R2 U2 R
TCGSummerArequipa2022,f,B,0,3,U' R U' F' R' U' R' F R U R',4, R2 F R' U
PolishChampionship2021,d,E,0,2,U' R U' R' U' R U2 R' U R F,4, F' U R' U'
SurfCoastCubing2019,1,B,0,5,U2 R U' R2 F' U' R U R U' R2,4, R F R U'
PakistanWinter2019,c,A,1,1,F' U' R2 U2 R2 U' R U R U2 R',4, U' R' U2 F
TirolOpen2019,f,B,1,2,U' R' F U F U2 F U2 R U2 R',4, U2 F2 U' R
BremiumWinter2019,1,A,0,3,R' U2 F' R2 U' R' U R' U' F' U',4, U R' F2 U'
MPEIOpen2019,1,G,0,1,R U' R' U' R F R U' R' U' R,4, U F' R' U2
CubesMastersZhytomyr2019,1,A,0,5,R U' R' U' R' U' R U R' U' R2,4, R2 U R2 U
CCCQualificationYakutsk2019,1,B,0,4,R U' R' U' R U2 F' R2 U' R U',4, F' U' R U2
ChangshaAutumn2019,1,C,0,5,U2 R' U' R U' R' F U R' F U',4, F' U R2 U2
IVCUBIFMA2019,2,B,0,3,U' R' F' U' R U' R' U' R U2 F',4, F2 R2 U F'
AmaltheaOpen2019,f,A,0,5,U2 R F' R' U' R' F R U R F',4, F2 U' R' U2
OregonStateFavorites2019,1,A,0,3,U R' U' F U' R U R' F' U' F,4, F' U2 F' R
FiveRiversCubeOpen2019,1,A,1,2,R' U' F' R U R U2 R' U' R' F',4, F2 U R F2
ICHBBackToSchool2019,f,B,0,5,U2 R F' U' R2 U2 R2 U2 R2 U' R,4, R' F R' U2
EconomicsLyceumCube2019,1,B,1,1,U R' F U2 R U R' U R F R,4, R2 F R F2
RestickerUtah2019,1,E,1,1,F R U' R' U' R2 F' R' U R' U2,4, F' U2 R F'
MishawakaSummer2019,f,D,1,1,U2 R F' R' U' R' F R2 F' R' U',4, F' U' R2 F
CanadianChampionship2019,d,B,0,5,R F' U' F' R2 F R U R' F' U',4, U F' R2 F2
QuijoteOpen2019,1,A,0,1,U R' F R U R F U' F U2 F,4, F R U2 F2
IIOpenCarrancubos2019,1,A,1,1,U' R' U2 F' R2 U' R' U' R F' R',4, U' F' U2 F
SantaFeInvierno2019,1,E,1,1,U F' R' U' R' F R U R U' R',4, R U F U2
PugetSoundSpring2019,f,A,0,3,R2 U' R' U' R' U' R U R F' R',4, R F U R'
BarbeCubingSpring2019,d,E,0,5,F' U' R' U R U' R' U' R' U' R,4, U R2 U F
SergioArboleda2019,1,A,1,2,U' R F' U' F' R' U2 R' F' R2 U',4, F2 R' U F'
KSFPavlodarCity2019,1,A,1,1,R' U' R2 F' R2 U' R' F R U R',4, R2 F' R F
OculusCubeOpen2019,1,G,0,4,U' R' F' U' R U' R U' R' F' R',4, U R' U' F2
BigStateChihuahua2019,1,B,1,1,R U2 R U' R' U' R' F R U' R',4, U' R U F'
NovemberDaysinMinsk2018,1,A,0,5,U R' U' R2 F' R' U R U' R2 U',4, U R2 U' F
FuengirolaCubea2018,1,C,0,2,U R F U' R2 U2 R2 F U2 R U',4, F U F2 U'
DalhousieOpen2018,2,A,0,5,R F' U' F' R' U2 R' F R U' R,4, R' U2 R F2
NordicChampionship2018,1,A,0,5,R' U2 F' R2 U2 R' U' R' U2 F U,4, U' F2 R' F
AventuraCubicaVI2018,1,D,0,4,U R' F R U2 F R U' R U2 R2,4, U2 R2 F' U'
DAIICTOpen2018,1,C,0,2,R' F R U2 F R U' R' U' F U',4, U F' U' F'
SwissNationals2018,2,A,1,1,F R U R U' R' U' R' U' R2 U',4, U R' U F'
CarolinaSeasonStarter2018,1,B,1,1,U R' F R U2 F R U' R U2 R2,4, U2 R2 F' U'
BaiaMareNorthOpen2018,1,B,0,5,F U2 R U R' U2 R U' R' U' R,4, U2 R' U' F'
ProjectZamosc2018,f,A,0,1,U R U2 R' U' R' U' R2 U2 F' R2,4, R2 F U' R
ArCubingFest2018,f,B,0,4,U' R' U F U2 R U' R' U' R U',4, F' R U R'
EkatSummer2018,1,D,0,2,U2 R' F' R2 U' R' U2 R' U F R2,4, F2 R' F R'
GreatLakesChampionship2018,2,B,1,2,R F' U2 F' U' R' U' R' U' F R,4, R2 F2 U' R
OneLYCube2018,f,A,0,1,U' R' U' R' U2 R U R' U2 R2 U',4, U' R2 U' R2
LSD2018,1,F,0,3,R' U2 F R U2 F R U' R' U2 F,4, F2 R' U2 R
IzmirOpen2018,1,B,0,3,R' U2 F' R2 U' R' U R' U' F' U',4, U R' F2 U'
Pocoes2018,2,A,0,2,R' F U' R U R U2 R' U' R' U',4, R2 U2 F' R
KharkivWinter2017,1,D,0,4,U' R U' R' U2 R' U' R U' R U2,4, U' R2 U R
SydChamps2017,1,A,0,5,U2 R F' U' R' U' R' U' F' U' R,4, R' U2 R2 F
TaiwanChampionship2017,2,B,0,3,R' U' F' R U' R F' U' F' R' U,4, F' U' F2 U'
MiraVe2017,f,A,0,1,R U R' U' F U' R U R' F R,4, R' F2 U F'
ZhongshanOpen2017,f,A,0,5,R U' R' U' R' U' R U R' U2 R,4, R U2 R2 U'
SunmarkeDubaiOpenII2017,d,B,0,3,U' R' F U' F' U R U' R U' F',4, F R' F U2
PlentziaOpen2017,2,B,1,1,R' U2 F' R2 U2 R' U' R' U2 F U2,4, U2 F2 R' F
3rdGuwahatiOpen2017,f,B,0,4,R' U2 R2 F' R2 U2 R2 U' F' R' U',4, R' F R U
TechweekNZ2017,f,A,0,3,U' R' U' R' U2 F' R U' R' U' F,4, F' R' U F'
QingdaoPrimeNumbers2017,f,A,1,2,U' R' F' R U2 R' F R U R F',4, F R2 F2 R
LondrinaOpen2017,f,A,0,5,R U' R' U' R' F R U' F' R U',4, R' U F U2
CalisayOpen2017,1,A,1,1,U2 R U' R' U' R U2 R' U R' F',4, F R2 U R'
CliftonWinter2017,d,A,0,2,U R' U' R2 F' R' U R' F2 R2 U',4, U' F2 R2 F'
CubersEastIndiaOpen2017,1,H,1,1,U' R' U R U R' F' U' R U R',4, R2 U' R' F
CubeleloWinterOpen2016,2,C,0,5,U R' U' R U R U' R' U' R' U',4, R U2 R U'
SydneyChampionship2016,2,B,0,5,R' F' R2 U' R' U' R' U' R U R,4, U R' F R
BerkeleyFall2016,d,D,1,2,R U' R2 F' U R U R U' R' U2,4, U' F U R2
BerkeleyFall2016,d,C,1,1,U R U' R' U' R' U' R U2 F U2,4, U2 F' U' R
PhillipsExeterCubeDay2016,f,B,0,2,U' R U' R2 F U' F2 R U' R U',4, U' F' R F2
ShriRamCubingChallenge2016,1,D,0,5,U R' U2 F' U2 R2 U' R' U' R U2,4, U2 R F' R'
NewportFall2016,1,C,1,1,R U' F' R2 U' R2 U' R2 U F R,4, U F2 R2 F
KaohsiungOpen2016,1,C,0,2,U' F U2 R U R U' R' U' R' U',4, R U' F' U
CroatianOpen2016,f,A,0,4,R' U2 R2 U2 R' U R U' R' U' R',4, U' R U' R'
EdmontonLimitedSummer2016,1,B,0,2,U2 R' U' R U R' U2 R2 U2 R2 U',4, R U' R' U
LegendsofRubik2016,2,B,0,5,R' U' R2 U' F' U' R' U' R' U2 F,4, F2 U R' U'
FullStepsinBrest2016,2,A,0,1,R U' R' U' R F' U' R' U' R' U2,4, F' R' U2 R2
SlowNSteadySpring2016,d,C,0,5,U R' U' F U' R U F U' R2 U',4, U' R F' U'
SCMU2016,2,C,1,1,R F R U R' U' F U' R U R',4, F' U F2 R'
OruroOpen2016,f,B,1,2,R U' R' U' R U2 F' R2 U' R U',4, F' U' R U2
SPBSpringOpen2016,1,C,0,5,R' F' R U2 R' F R U R' F U',4, U F R U'
CCCSpringOpen2016,1,A,0,4,R' U' R U' R' U' R U' R U R,4, U' R2 U' R
GrudziadzOpen2016,f,A,0,4,U' R F R U R F' U' R2 U' F,4, F' U R F'
BeskidyCubingDay2016,d,D,1,1,R' U' R2 F' U2 R2 U' R U R U',4, R U F U
OregonStateAlpha2016,f,A,0,2,U R U' R2 U F U' F' R U' R,4, R2 U' F R2
BrainStudioWinter2015,d,D,0,2,R' U2 F' U2 F' U' R U R U' R',4, R' F' U F2
CrazyCubesOpen2015,1,A,0,4,R' U' F' R2 U' R' U' R' U2 R U2,4, F U R F
ItalianChampionship2015,1,C,0,5,R' U' R U2 R' U R U R' F2 U2,4, R' U2 F2 U
CanadianOpen2015,1,A,0,1,R U' R' U' R U2 F' U' R2 F' U2,4, R U2 R2 F
WelwynGardenCity2015,1,B,0,3,U2 R' F R U R' U' F' R U R,4, F' U' F U
QinhuangdaoOpen2015,d,A,1,2,U' R' U' F U' R U F U' R2 U',4, U' R F' U
SCMU2015,2,D,1,1,U' R U' F' U' R' U2 R U' R' U',4, R' U2 F' R2
HuddingeCubeDay2014,1,A,0,1,U R' U2 F' U' R U R' F U2 R2,4, R' F U' F'
LatvianOpen2014,1,B,0,2,R' F U' F R F U' R2 U2 R' U',4, U R2 F' U'
Johannesburg2014,1,D,0,5,U R' U R U' R U' R' U' R' U2,4, R2 U R2 U'
CaltechFallOpen2014,f,B,0,4,U' R' U' R U R' U2 R2 U2 R2 U,4, U2 R U' R'
OleksandriiaOpen2014,f,A,0,3,R F U' R2 U2 R2 F U2 R U' R,4, R' F U F2
NovaOdessaOpen2014,f,A,0,1,U' R' U2 F2 R2 U2 R2 U2 R U' R,4, R' U' F2 U'
USNationals2014,1,C,1,1,R' F R U R F' U' R' F R2 F',4, F' U R2 F2
LegnanoOpen2014,1,A,1,2,U2 R U' R' U' R' F R U' R' U',4, R U F' R
MumbaiSummerOpen2014,f,A,0,4,R' U' R U R U' R2 U2 R U' F',4, F R' U' R2
