competition_id,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_movecount,optimal_solution
CubingReturnsNagpur2025,1,B,0,4,R U2 F' R' U' R' U' R U R' F',5, R' U' F2 U2 R2
MBAFebruary2025,1,C,0,3,R' F U' R2 F' U' R2 F R U R2,5, F R' F2 R F'
Svalbard2025,f,A,1,2,U' R U' F' U' R U' R' U' R' F,5, F' U R2 F' R2
AnapoimaII2025,f,A,0,5,R' U' R U2 R2 F U' R U R U',5, R U' F U F'
MelbourneSummer2025,2,A,0,5,R' U' R U R U' R2 F' U2 R2 F',5, R' U' R' F2 U'
DCOpenFebHyderabadSaturday2025,1,B,0,2,R U' R' U F' U R U' R' U2 R,5, R' U2 F U' F
AnkaraCubeWeekend2025,2,B,0,4,R F' U' R' U' R' U' F' U' F2 R2,5, F2 U2 R2 F' U2
BoliviaCubingTourTarija2025,1,B,0,1,R' U2 F U' F' U' F U2 F U' R2,5, R U' F U' F2
PaiOpenVCP2025,f,A,1,1,U R U R' U2 F' U' R U R' F',5, F2 U R' F' R
PerthPuzzleParty2025,1,E,0,2,R F' U' F' U' R' U' R' F U' F,5, F' U R2 U F2
DFWCubingWinter2025,1,D,0,4,R' U F R U' R U2 F U' F R2,5, R' U F' R2 F2
PlazaMaderoChiaIII2025,d,B,0,3,U2 R' F' U' R2 F' U' F' U' R' U',5, F' U' R' F U
AachenOpen2025,2,A,0,4,R U' F R U R' U' F R' U' F,5, U2 F' U' R F2
RutaCuberaOrihuelaOpen2025,1,A,1,2,U' R U' R2 U2 R U' F' R' U2 R',5, F R' F' U' F2
HappySuseong2025,1,G,0,3,U2 R U' F' U2 R' U' R' U2 R F,5, F' R F' R2 U
ANewYearinAuckland2025,2,B,0,2,R' U' F' R U' R U' R' U' R' F',5, U2 R2 U' R F
ChanteloupOpen2025,1,C,1,2,R' U' F' R2 U' R' F' U' R U' R',5, F' R' U2 F U'
OttawaMiniWinterB2025,f,A,0,1,U R F' R' F U' R U' R' U' F,5, F2 R F U2 R'
WinterWarmupCO2025,f,B,0,5,U2 R' F' U' F R2 U' R2 U2 R2 U2,5, F R' F' R' U
MiraLabsinBacolod2025,1,B,0,5,R U2 R' U2 R' U2 F2 R U2 R F',5, F' R F2 U2 R2
KiscoCubing2025,1,B,0,3,U2 R U' F' U' R' U' R' U' F U,5, R F R F U2
HannukubingIsrael2024,2,D,0,5,U R U2 R' U' R' F R U R U',5, U R' F2 U' F'
Chaeaeswuerfel2024,f,A,0,5,U F U' R2 U' R' U' R' U2 R U2,5, U' R U2 F' U'
LigaSLPJornadaNegro2024,f,A,0,2,U2 R U' R2 F' R2 U2 R' U R U',5, U2 R2 F R U'
ParthenopeWinterOpen2024,1,C,0,5,R' U' F' U' R' U' F R U' R' F,5, F' R U2 F R2
PenangCubeMasters2024,1,E,0,1,R U' F' R2 U' R U' R' F U' R2,5, F' R2 U2 R F
OC2024,f,A,1,2,U R' U2 R U F U' F U2 R2 U',5, U2 R' U' F R
BangaloreCubeOpen2024,d,K,1,1,R' F R' U' R U R' U F R U',5, R U2 F2 U F'
BangaloreCubeOpen2024,d,H,1,2,U R' F R2 U2 R2 F' U2 R2 U' R',5, R U' F2 R U'
TheLastGameEC2024,1,A,0,3,R U' R2 F U2 R U2 R U' F' U2,5, U F' U F2 U2
OlsztynOpen2024,1,A,1,2,R' F R U F R2 F' R' U' R' F,5, F' R F' U2 R
DenverDash2024,f,A,0,5,U' R' U' F' R U' F U2 R U R',5, R U F R' F2
CubingintheBayPortElizabeth2024,f,A,0,2,R' F R2 F R U2 F R U' R' U',5, U' F' R F' R
CubeaToninArlington2024,f,A,0,5,U R' F U' R2 U2 F' U' R2 U2 R2,5, R F2 R U' F'
MombasaOpen2024,f,A,0,1,U' R' F' U' F R U R' F' U2 F,5, U F' U2 F R
IMIBhubaneswarCubeOpen2024,f,B,0,5,U2 R' F' U' R F R U R' U' R,5, R' U R2 F' U
SenderoTijuana2024,1,B,1,1,U R U' R' U' R F' R2 U' R U,5, U2 F' U' R U'
MelbourneCubeDays2024,1,F,0,4,R' F' R' F R U' R' U2 R U R',5, F' U2 R U F
MinnesotaChampionship2024,1,B,0,3,R U2 F U2 R U R U' R' U' R,5, F R2 U2 R U
BeverenSundayOpen2024,1,B,0,5,U' R U' R2 F' U2 F U2 R U' R,5, U2 F R2 F' R2
PeruNationals2024,f,A,0,1,R' F U2 R U R' U' R2 F' R2 U,5, U2 R F' U R'
StMeloirBreizhOpen2024,1,A,0,2,R U R U R' U' F U' F R U,5, F R' F R2 U2
IndianaChampionship2024,1,C,0,3,R' F U R U R U' F' U' R' U2,5, U F U' F' R2
UnorthodoxBlocksCO22024,c,C,0,3,U' R U2 R2 U' F' R U R' U' R,5, R F' U' R F
LexMiniIV2024,1,A,1,1,R U' R2 U' F U' F' R2 U' R' U',5, R2 U2 F' U R'
CubingonHudsonPM2024,f,B,1,2,U2 R' F' R U2 R' U2 F' U2 F U',5, R' U2 F' R2 F'
CubeCentralYucatan2024,1,B,0,5,U R U2 F U2 R U2 R U' R' U',5, R' U2 R F' R'
ColombianNationals2024,2,C,1,2,U' R U' R' U' R' U2 R U2 R F',5, F U R U R'
ArkansolveFall2024,1,B,0,5,U R' U R U R U2 R' U' R U',5, U R2 U' R' U'
IISERPuneAutumnOpen2024,1,B,0,2,U2 R' U2 F U' R F U2 R U' R',5, R' U2 F R2 F2
SarrigurenOpen2024,2,A,1,1,U2 R U' R' U' R' U2 F R2 U R',5, R2 U' F' U' R
Uppsalaligan3Triangle2024,f,A,0,2,R' U' F U' R2 F' U2 R' U R' U,5, U' F' U R' F'
OsoCubingFestILima2024,2,C,0,3,U' R U' F' U' R' U2 R' F U2 R',5, R2 F2 U F R'
ViennaAutumn2024,d,B,0,2,R U' F' U' R' U' R' F R2 U R,5, R' F2 R F' R'
FortalezadaHora2024,1,A,1,1,U' R U' R2 F U' F2 R U' R' U2,5, F R2 U2 R' F2
QYMongolianChampionship2024,1,D,0,4,R' F' U2 F U2 F U2 F U R' U',5, F2 U F' U2 F2
GuilinOpen2024,d,C,0,4,U' R' F' R2 U' F' R' F U2 R U,5, U' F2 U F2 R'
iCubeGandhinagarOpen2024,2,A,1,2,R' F' U F R U' R U' R' U' R',5, U' R2 F R2 F'
CangrejitoAzulVeracruz2024,1,B,1,2,U' R U' F R2 U' R2 U2 R U' R,5, F R2 F2 R' F2
RegionalesSantander2024,1,C,0,1,R' U' F R U R U2 R' U' R' U',5, R2 U F' U R
SalonicaOpen2024,c,B,1,2,R U' R' U' R F' U' R' U' R' U',5, U' F' R' U2 R2
TarazonadelaManchaOpen2024,1,B,0,3,R U2 R2 U2 R2 U2 R2 F U' R2 U',5, U R2 U F' R'
InniHorieFees2024,1,C,0,3,R U2 R2 F U R U R U2 R' U',5, R' U R2 F R
GANMongolianOpen2024,1,C,1,1,R U' R' U' R' U2 R U R' U' R,5, R' U R2 U R
RubiksGermanNationals2024,f,A,1,2,F' U' R2 U' R' U' R' U2 R U' R',5, R U2 R U2 F
RubiksWCAAfricanChampionship2024,f,A,0,4,R F' R2 U' R U R' F U F R,5, F2 R' F U' R
SkewbMastersBogota2024,d,C,1,2,U2 R U2 R' U' R' U F R2 U2 R',5, R' F U' R U'
SkewbMastersBogota2024,d,C,0,3,R' U' F R U F R U' R' F R,5, R' F' R F' U'
SandnesOpen2024,1,A,0,4,U2 R' F' R2 U' R' U2 R' U F' R,5, R F2 R F R'
BanskaBystricaOpen2024,1,A,0,4,R' U R U2 R U' R' U' R' U' R2,5, R2 U' R' U R2
WiltshireSeptember2024,f,A,1,1,R' F U2 R2 U' R2 F U2 R U2 R,5, U2 F' U R F
MayoCubing2024,2,A,0,2,R U' R' F' R U2 R' F R F U',5, U F' U R' F2
VarzeaGrandeaoCubo2024,1,B,0,4,F' U' R U R F' U2 R' U' R U',5, U' R' F' R F2
SzansaCubingOpenWarsaw2024,1,B,1,1,R2 F U' R U R' F R' U' R U',5, U2 F' R F2 R2
ChalmersOpen2024,1,B,1,2,U R' U2 R2 U' R2 F R2 U' R2 U2,5, R' F2 U F2 U'
PribramCube2024,f,A,0,2,U' R' F U' R U R2 F U F R,5, R F2 U R' U
SolvedCentralAlberta2024,f,D,0,2,R U2 R2 F U2 R2 U2 F' R2 F U2,5, U2 F R2 F2 R'
AmbatoOpen2024,f,A,0,2,U' R U' R' U' R U2 R' F' U' R',5, F' R U2 F U
SomersetSeptember2024,f,B,0,4,U' R' U2 R2 U' R2 U R' F' R U2,5, U R F' R2 F2
KarawangOpen2024,1,A,0,1,U' R' F U' F' R2 U' R' U R' U2,5, U' R U2 F U2
RomanianBreakingRecords2024,1,D,0,2,U R' U F' U' F R U' R U' F',5, F U F' U' F
KarkiOpen2024,e,B,1,1,U R' U R U R' U2 R F R U,5, R U' R2 F' U'
BellinzonaBacktoSchool2024,1,B,1,1,U F2 R2 U' R' U' R' U' R U R',5, R2 U R' F2 U'
TelanganaCubeChampionship2024,f,A,1,1,U' R U' F' U' F R U R U' R2,5, F' U2 F R2 U2
TelanganaCubeChampionship2024,1,E,0,4,U2 R' U2 F U' R2 F' U2 R' U2 R,5, F' R F U' F2
VegasCubingCupSummer2024,1,D,0,4,U' R' F' U F' U' R2 U' R' U' R,5, R2 U F' R F'
IstanbulSmallA2024,1,A,0,4,R' F' U2 R U R U2 R2 F U2 R',5, R2 F' R F2 R
KoreanChampionship2024,1,D,1,1,U2 R' U' R2 U' R2 U' F2 U' R2 U',5, F2 U' F2 R U2
SingaporeSprint2024,2,B,0,5,R2 F U2 R U R' U' F R U' R',5, F2 U' F U' R2
NiagaraFallsSummer2024,f,A,0,3,F U2 R2 U2 R' U R U2 R' U' R',5, U' R2 U' R2 F'
OttawaSummer2024,f,D,0,3,R' F' U2 F U R U2 R' U2 R U',5, U2 R F' U' F
SuratCubingSprint2024,1,B,0,1,U' R' U2 R2 U' R2 F' R2 U' R2 U2,5, R' F2 U' F2 U
AutotaloAnimeAdventure82024,1,B,0,4,R U2 R2 U2 R2 U2 R2 F R2 U2 R',5, R U2 R2 F' R'
BanjaLukaOpen2024,2,B,1,1,U' R' U2 F' U2 R2 U' R' U' R' U2,5, U2 R' F' R' U2
TimisoaraCubing2024,f,A,0,1,U' R' U' F' U' R U' F' U' R2 U',5, U R U R' F2
MahaviraCubeOpenSaturday2024,1,A,0,3,R' U' R2 U' F' U' F U2 R U' R,5, U R' F' U' F
VigevanoSquared2024,1,C,0,1,F' R U' R U2 R2 U2 R2 F' R' U,5, U' F R U2 F2
AustralianNationals2024,1,G,0,4,U' R U2 R2 F R2 F' U2 R' U2 R,5, R2 F' U' F R
FrenstatskyCubeTogether2024,f,A,0,2,F R U R U2 R' U' R' U' F U,5, U' F' R2 U F'
FrenstatskyCubeTogether2024,2,A,1,1,U2 R U2 R' U' F U R U R' U',5, F2 R' F2 R U'
PIBItaimOpen2024,f,A,1,2,U' R U' R2 F' U' F U' R2 U2 R',5, R2 F' U F U'
VenzoneRoadtoEuro2024,f,A,0,4,U' R U' R2 F' U F R U R F',5, F2 R F' R U
SideEventsBangaloreJuly2024,c,C,1,2,R' F R2 F' U' R' U R' U' R2 U2,5, U' F R F' R2
GdanskaLigaSpeedcubinguIV2024,f,A,0,4,R' U2 R U' R' U' R U2 R' F U,5, U' F' U R U
PUCPCubingFestivalI2024,1,E,0,5,U2 R' U2 R2 U2 R2 U2 F U2 R U,5, F' R' U2 F' U
BayAreaSpeedcubin632024,2,C,0,2,U R' F R U R F' U' R' F R,5, R' F2 U' R2 U'
RockyMountainChampionship2024,1,E,1,1,U' R' U2 R U R U' R2 U2 F U,5, U' F' R2 U R'
JohorCubeOpen2024,2,C,1,1,U R2 U F U' R U2 R' F' U' R2,5, U' R F2 R' F
SilistraOpen2024,d,C,1,2,R' U' F' U' R2 U' R2 U2 F' R2 U',5, U' R2 U R F2
AgouraCubingReturns2024,1,C,0,5,R' U2 R U R' U' F U R U2 R',5, F2 U' F2 U' R
ParthenopeSummerOpen2024,1,B,0,2,U' R' U' F R U R' U F R U',5, U2 F R' U2 F'
BlenkirWankaCube2024,f,A,1,2,U' R' U' F R' F U2 R U R' F',5, U' R F' U2 F'
AlbaceteAgoraOpen2024,1,B,1,1,U R U' R' U' R F U2 F' U2 R,5, R2 F2 U F U
HuskyPrideSeattle2024,1,D,0,3,R U' F' U2 R' U' R' U F2 R U',5, U' F U2 R' F2
Rubiks50AnosBogota2024,1,C,1,1,R U2 R' U' R' U' R2 U' R2 F U2,5, R2 U2 F R' U
CUCEIOpen2024,1,D,0,1,U' R U' R' U2 R F' U' R2 F' R,5, F R U' F U
HeartlandChampionship2024,1,B,0,5,U2 R' U2 F' R2 F' U2 R2 U' F U2,5, U' R F U' F
Singapore50andCounting2024,d,E,0,4,U' R' U2 R U F R' U' F R U2,5, U' R2 U' F2 U
Singapore50andCounting2024,d,A,0,5,R' U2 R U R U2 R2 F U2 R U2,5, U2 F' R F R
SicilySummerArancinoOpen2024,f,A,0,3,U2 F' U' R U R U2 R' U' R' F',5, F U F' U2 R2
PretzelManiaDenver2024,2,A,0,3,U2 R U2 R2 U2 F U2 R U R' F',5, U' R2 U' F' U
Clockeborg2024,2,B,1,1,U R' U' F U' R U R U2 R2 F,5, U2 R2 U' F' R
SingaporeMini2024,f,A,0,2,R' F U2 R U2 R' F' U' F R U2,5, U R' F' U2 R
HEMMariCubikOpen2024,1,C,1,1,U2 R U2 R2 U2 R2 U2 R2 U' R U',5, U R' U R' U2
SkewbWinsPanama2024,1,C,1,2,U' F U' F U2 R U2 R' U' R U',5, F2 R' U2 R U
ChicagoAreaTwistSpringB2024,1,A,1,2,U2 R' F2 R U' R U' R' U' R U2,5, R' F2 U F U
CampeonatoCerrado2024,2,A,1,1,R' F U F' R U2 R U' R' U R,5, U2 F2 R' U F2
MriyDiyCubingLviv2024,1,D,0,1,R U2 R2 U2 R2 U' R2 F U2 R2 U',5, U' F R2 U R
GulfofFinland2024,f,A,0,3,R U' F' U2 R2 U2 R2 U2 R2 U2 F,5, F' U2 F U R'
AlabamaChampionship2024,f,A,0,1,U' R U2 F' R2 F R U R U R,5, F' U' F2 R2 U
MRUlaanbaatar2024,1,G,0,3,R U' F' R' U' R U' R' U' F' U',5, R2 F' U' F2 R'
PerthAutumn2024,2,A,0,4,R' F R U R' U' F U2 R' U2 R2,5, R2 F' R2 F' U2
TemeculaValleySpring2024,1,A,0,4,R' U' F' U' F' U2 R2 U' R' U' R,5, F' R' F U F
CavarzerealCubo2024,2,C,1,2,U' R' U F R2 U2 R2 U2 R2 U' R',5, R2 F R' U' F'
SouthernUtahSummer2024,2,A,0,2,U2 R U' R2 U F U' F' R U' R,5, R2 U' F R2 U'
SASprintShowdown2024,1,C,0,3,R U2 F R U' R' U2 F' U' R U',5, U R' U R' F
CapitalCubingCanberraSat2024,1,A,0,5,U2 R' U' R2 F' R' U R U' F' R2,5, R2 F U' F U'
GeorgiaAprilOpen2024,2,B,0,2,U R' F' U' R U R U R U' R',5, U' R' F R U'
Romanian24hChampionship2024,f,A,0,3,U' R U' R' U' R' U' F R U R',5, R2 F U' F' U2
LosReyesdelCuboChiclayo2024,f,A,0,4,U' R' U' R U2 R2 F R U' R' U2,5, U R U F' R2
LosReyesdelCuboChiclayo2024,1,F,0,2,U' R' U' F' U' R2 U' F' R' U' R',5, F R F' R' F2
SolarASantaCruz2024,f,B,1,1,R U2 R2 U2 F R2 U2 R2 U' F' R,5, R' F U F R'
PedroMoncayoOpen2024,f,A,0,1,U R U' R' U' R' U2 R U' R U',5, U2 R U R2 U2
IkastCubingKaos2024,f,C,0,5,U2 R U R F' U' R2 F R U R,5, F2 R F' U2 R'
IsraelOpen2024,1,A,1,2,R U R F' U' R' U2 R F' U' R',5, U' F' R2 F U'
IsraelOpen2024,1,A,1,1,U R' F R U R F U' F U R,5, R' U' F2 R' U2
VITCubeOpen2024,f,A,0,2,U' R' U' R U F R U R U2 R',5, F2 U' F U F
CubestuffChallengeQ22024,2,B,0,2,F U2 R U R U' R' U' R' U2 R,5, R' U R U' F'
SanMigueldeIbarraOpen2024,f,B,0,2,R' U2 F R U R U2 F U2 R U,5, U2 F' U F2 R2
SanMigueldeIbarraOpen2024,1,E,1,1,F R U2 R U' R' U' R' F R U',5, F2 U F U' R'
KunshanOpen2024,d,E,0,4,U2 R U2 R2 F R U' R' U' R U,5, F' R2 U' R' U
IVRecifeOpen2024,1,A,0,3,R' F R U' R' U R U2 F U2 R,5, F U F2 U R2
TbilisiAprilOpen2024,1,A,0,3,R U' R' U' R' F' U2 F U2 R U',5, R F R F' R
SolarEclipseinSycamore2024,1,B,1,1,U' R U' R2 U2 F' U2 R2 F' R' U,5, U' F' U' F2 U2
CubingKidsFestivalLaPaz2024,1,B,0,4,U R' U R2 F U' F R U' R' U2,5, F2 R2 U' F' R
NewtoSherwoodPark2024,2,D,0,1,U R U2 R' U' R' U2 F2 U' R2 U',5, F2 U' F2 U' R'
MaxixcatzinTlaxcala2024,2,A,0,2,U' R' F R2 U2 R2 U2 F U2 R2 U2,5, F R2 F' R U
WiltshireMarch2024,1,C,0,3,U R' U2 R U R U' R' U' F' R',5, F U' R F U2
QueenCityCubingRegina2024,1,B,0,5,U' R' U' R2 U' F' U2 R' U' R' U',5, R U' F' U R'
AvenidaChileIX2024,d,A,0,1,R U R U' R' U R' F' U' F U',5, F' U2 F R U2
UlaanbaatarSpring2024,1,F,0,2,U R2 F R U2 R' U' R2 F' R2 U',5, F' R2 F R F2
UlaanbaatarSpring2024,1,D,0,2,R U' R2 F' U' F U R2 U2 R' U',5, U F' U F U2
PonikvaOpen2024,1,C,0,4,R U2 R' U' R' U' R2 U' R2 U2 F,5, F' R2 U2 R' U
ITeresinaBrightCube2024,d,B,1,1,U' F R2 U' R' U' R' F' R2 U' R2,5, R U' R' F2 U
FranconiaFirstTimers2024,1,C,0,4,F U2 F R U' R' U' R2 U' F' R',5, F R' F2 U2 F
TallinnSpring2024,f,A,0,5,R U' R' U' R U2 R' F' U' R' U,5, U' F' R U2 F
WelcomeSpringinAnkara2024,2,A,0,5,U R' F' U' R F R U R' U' F,5, F' U R2 F' U2
ManduriaBacktoApulia2024,1,B,0,2,U R' U' R2 U2 R2 F U2 R U' R,5, F R2 U R2 U'
KarawangSpeedcubing2024,f,A,0,2,U R' F' R2 U' F' R2 U2 F R U,5, F R' F U' R2
TashkentOpen2024,1,C,0,4,U' R U' F' U R' U' R2 U' F' R',5, F2 U' R U2 R2
SAMCenterOpen2024,2,B,1,2,U2 R' U2 F' R2 U' R' U' R' F U,5, U' F2 U' R' U
SAMCenterOpen2024,2,B,0,4,U' R' U' R U R F' R2 F U R2,5, R' U F2 U2 R'
JawaTimurOpen2024,f,A,0,4,R' F R2 U2 R2 U2 R2 U2 R' U2 R,5, R' U2 R F' R
HampshireWinter2024,2,A,0,1,U R F U2 R2 U2 R2 U' F U2 R,5, F2 U F U' F
BigCubesinStafsinge2024,2,A,1,1,R' F R U2 R' U' R' F2 U' R U',5, R' F' R2 U2 F'
BigCubesinStafsinge2024,1,B,1,2,R F' U R F' R' U' R' U' R U,5, R2 F R' F R2
CatalinaCubeMixer2024,1,B,0,1,U R' U2 R U R' F' U2 F R U2,5, U2 F R' F' U'
ViennaFasching2024,2,B,1,1,R' U2 R2 F' U2 R2 U2 F U2 R U2,5, F2 U2 R U2 R'
DSFGeneralforsamlingen2024,1,C,0,1,U' R' U' R2 F' R' U R U' F' R2,5, R2 F U' F U2
TNSpeedsolvingWinter2024,1,C,1,1,F U2 R2 U2 R' U R U' R' U' R',5, U' R U' R2 F'
CubinginMountKisco2024,1,A,1,1,R U2 R2 U2 R2 U2 R2 U' F R2 U',5, U R2 F' U R'
TamilNaduCubeOpen2024,1,E,0,3,U' R2 U2 F U2 R2 U2 F' R2 U' R,5, R' U R2 F2 U'
DuPageWinter2024,f,A,0,1,R' F2 U2 R U R F' U' R' U2 R,5, F U' R' F2 R
NxNinHanoi2024,d,B,1,1,U2 R' F U' R U R U' F R' U2,5, R' U2 F2 R F'
PocosCuposBogotaVI2024,2,B,0,2,R F' U' R2 F' U' F U' R2 U' R2,5, R2 U' R2 U2 F
LovechWinter2024,1,A,0,4,U' R' U' F' R U' F U2 R U R',5, R U F R' F2
AvenidaChileVII2024,d,D,0,3,U2 R2 U2 R' U' R' F R U R F',5, F2 U R2 U2 F
DeNxNver2024,d,B,0,5,R' U' R U' R' U' F' U' R2 F' R',5, R U' F2 U' F'
NorthStarCubingChallenge2024,1,B,0,2,R' F' R U2 R' U2 R2 F' U2 R2 U',5, F R' F2 R' U'
AdelaideSummer2024,1,D,0,3,U R U' R2 F U' F2 R U' R U',5, U' F' R F2 U2
AdelaideSummer2024,1,A,1,2,R U' R' U' R U2 R2 U' F' R U,5, R F U F' U'
KeSoloLur2024,c,D,1,1,U R' F' R U2 R U' R' U' R' F',5, F2 R2 U R' U2
Solve4JusticeSouthfield2024,1,B,0,5,R U' R2 F' R2 U2 R2 U2 R2 U2 R',5, R F R2 U R'
SuratCubeCarnival2024,2,A,0,4,U R' U' R2 U' F' R2 U' F R U2,5, R F2 U F2 U2
LeersumAlgs2024,2,B,0,2,U R U' R' U' R U2 R2 U' R2 U',5, U R' U R U2
BucharestWinterCubingA2023,1,B,0,2,U R' F R U2 R' U' R U' R' U2,5, R U2 R' F2 R
SydneySummer2023,1,G,1,2,R' U2 F U2 F R2 U2 R2 U2 R2 U2,5, F' U2 F' U2 R
SydneySummer2023,1,F,1,1,R' U' F U2 R U2 F R U' R' U2,5, U R' U2 R F'
NacionalesGuatemala2023,2,B,1,2,R' U' F' U' R U' R2 U2 F U2 R2,5, U2 F2 U R F'
NacionalesGuatemala2023,2,A,1,2,U R F' U2 R' U' R F' R2 U' R2,5, F2 R' U' R' U'
GreekNationals2023,1,B,0,2,U2 R' U R U R' U' R2 U' R' U',5, R' U R' U2 R2
MonterreyBogotaIV2023,d,C,1,2,R' U R U R' U' R U' R' U' R,5, R2 U2 R U2 R2
DecimoAniversarioGuatemala2023,1,D,0,5,R' F' U2 F R U' R' U2 R U R,5, R' U' F R F'
DecimoAniversarioGuatemala2023,1,B,0,1,U' R' U' R U R' U R U R F',5, F U2 R' U2 R'
BodocoOpen2023,1,B,1,1,U' R U2 R2 U' R U R U' F R2,5, R2 F' R U' R'
RockyTop2023,2,A,0,2,R U' F' R' U R' F R U R U,5, U' F2 R2 F' R'
ReykjavikWindyOpen2023,1,B,0,1,R' U' F U' R U R2 U2 R2 F' R,5, F2 R2 F R2 F
EfterarscubingiHvidovre2023,1,C,1,1,F R2 U2 R' U R U' R' U' R' U',5, R U' R2 U2 F'
UzbekistanNationals2023,1,A,0,4,R' U2 F' U2 R2 U2 R2 F U2 R2 U2,5, F U2 F U2 R
AvesMariav92023,d,B,0,4,R U' R' U R F' R U' R' U R,5, R' F R' F R'
AvesMariav92023,d,A,0,5,U R' U' R U R' F' R2 U' F' R2,5, U' F' U' R2 U2
ASSISTCubinginSuceava2023,f,A,0,1,U' R' F2 R U R U' R' U' R2 U',5, U R2 F2 U F
HungarianOpen2023,2,A,0,2,U R U2 R' U' R' F U' F' R2 U',5, U F U R F'
ThailandChampionship2023,1,A,0,2,R' F U2 F U' F' U' F' R U2 R',5, R F R' F' U'
HongKongChampionship2023,1,D,1,2,U2 R' U2 F U' R F U2 R U' R,5, R U2 F R2 F2
PuneUnscrambled2023,1,A,0,1,R' U2 R2 U2 R' U R U2 R2 F U2,5, R F' R F R'
ButlerBlitz2023,f,A,1,1,R U' R U' R' U' R' U' R U2 R',5, R U' R U2 R'
SalonicaAutumnOpen2023,f,B,1,2,R' U' F' U' F' U2 F U2 R U' R,5, R' U' F U F'
NacionalesUruguayas2023,2,B,1,1,R' U' R2 U2 R' U2 R' U' R U R',5, U' R2 U' R U'
GurugramCubeOpen2023,1,E,0,4,R U' R U' R' U2 R' F2 R U2 R,5, U R' U R' F2
SSLVIIHerrljunga2023,f,A,1,1,U' R' U2 R2 F' R2 U' R U' R' U',5, U R F' U2 R'
PlazaCenterCubeLimaII2023,2,A,1,1,U' R' U' F U' R U R' F' U' R2,5, R2 U2 F' R U2
BillingsSpeedcubing2023,1,A,0,1,R' U2 F U2 R2 U2 F' R2 F R2 U2,5, R2 F' U2 F2 R
CuberSpringOpenPlazaHuancayo2023,d,E,0,2,R U2 R2 U' R2 U' R2 U' R2 U' R',5, R' U' R2 U R'
NxNTormesOpen2023,1,D,0,3,U2 R U2 F R U' R' U' R U R',5, R F' U' R' U
GLSV2023,d,C,1,2,R U' F R U R F' U' R' U R,5, F R' U' F' R'
BucaramangaCST2023,f,A,0,2,U' R' U' R2 U' F' U2 R' U' R' U',5, R U' F' U R'
StevenageSeptember2023,d,C,0,4,R' F U' R2 F' R2 U' R U' R F',5, F U F U R'
StevenageSeptember2023,d,B,0,1,R U2 R' F R U' R F' U' R' U',5, U' F2 U' R2 U2
GeorgiaSeptemberOpen2023,1,A,0,3,R U2 R' U' R' U' R U R' U' F',5, R' F R' U2 F'
ADAFall2023,f,A,0,5,R F' R2 F U' F U2 F U' F R2,5, F' R F2 U R'
RheinlandPfalzOpen2023,1,C,0,3,U2 R' U2 F' R U' R U2 F U2 R2,5, U2 R' F U2 F2
ComodoroCubea2023,1,C,0,3,R U2 R2 F U2 R2 U2 F' R2 U' F,5, F R2 F2 U' R'
ChosicaCubingCup2023,1,D,0,3,U R U' F' R' U' R' F R U F,5, F' R F R' U'
FortWayneFavorites2023,1,C,0,2,F U2 R U2 R' U2 R2 U2 R' U2 R,5, U2 R U2 R F'
BucharestFunkyCubes2023,1,A,0,3,R F R2 U' R' U' R' U' R U R',5, R2 U R' F' R'
BerkeleySummer2023,1,D,0,5,R U' R' U' R F' U2 R2 F U2 R,5, F2 U' F U2 R2
BerkeleySummer2023,1,C,0,2,R U' F' R U' R' U' R' U' R U',5, U F R U F
LetsCubeLaguna2023,1,D,0,4,U' R' F' U2 R2 F' R' U R U2 R2,5, U' R2 F' R' F2
BegastriOpen2023,1,B,1,2,R' U' R U2 R' U R U R' F R,5, R' F' U2 R U'
MelbourneforKidsSaturday2023,1,D,0,5,R' U2 F' R2 U' R' U' R' F R U,5, F' U' F2 R' U2
RegionalesSantander2023,1,B,1,1,U R' U2 F' R2 U' R' U' R' U2 F',5, R' F' U' F2 U'
RudnyOpen2023,f,A,0,4,R U2 F U' R F U' F U R U',5, U F R' U F2
SilesianCubingPawlowice2023,2,A,1,2,U R' F U' F' U' R2 U2 R2 F U2,5, R F U2 R F2
NacionalesElSalvador2023,1,C,1,2,U2 F' R' U' R U' R' U' R' F R2,5, U F2 R2 F' U
PeruNationals2023,f,A,0,5,R' F R2 U' R F' R' U' R' F R2,5, F2 U F2 U R'
Autotalo2023,1,B,0,4,R2 U' F' R' U R' F R U R' U2,5, U2 F2 R2 F R2
BotosaniCubing2023,1,D,0,3,U R' U2 F R2 U' R2 F U2 R F,5, F U' F2 R2 U'
BergenOpen2023,1,C,1,2,R U' R2 U2 R2 U2 R2 F U2 F' R,5, R2 F' U' F2 U
PragueNxNxN2023,1,B,0,4,F R U' R U2 R2 F U2 R U' R',5, F R U F2 R
IsraelChampionship2023,2,G,0,5,U' F' R' U' R' U2 F U2 R U2 R',5, F' U' F R2 F
ArizonaSpeedcubingSummer2023,1,C,0,1,R' F U' F R2 U2 R2 F' R2 U2 R',5, R' F2 U F' R
GuazapaOpen2023,1,A,1,2,R U2 R' U' R' U' R U' R' U2 R,5, U R U R' U
QueenslandOpen2023,2,B,1,1,U' R' F' R2 U2 F' U2 R2 F R U,5, F R' U' R F'
ViennaBigCubeSummer2023,2,B,0,4,U' F' R U R U' R2 U2 R U' R',5, U' R U' F U
